更新时间,#genre#
20260626 02:30,url


RespoTime,whitelist,#genre#
54.34ms,[BD]film1 drama nl,https://t.freetv.fun/live/film1-drama-nl.m3u8
54.35ms,[HD]filmbox stars czech republic,https://t.freetv.fun/live/filmbox-stars-czech-republic.m3u8
54.38ms,[SD]緯來綜合,https://t.freetv.fun/live/wei-lai-zong-he.m3u8
54.39ms,[VGA]浙江教育,https://t.freetv.fun/live/zhe-jiang-jiao-yu-5.m3u8
54.39ms,[BD]arena sport premium 2 bh,https://t.freetv.fun/live/arena-sport-premium-2-bh.m3u8
54.40ms,[HD]metv,https://t.freetv.fun/live/metv-2.m3u8
54.40ms,[SD]az tv,https://t.freetv.fun/live/az-tv-1.m3u8
54.44ms,[BD]广东珠江高清,https://t.freetv.fun/live/yan-dong-zhu-jiang-gao-qing-3.m3u8
54.44ms,[SD]五星体育,https://t.freetv.fun/live/wu-xing-ti-yu-5.m3u8
54.46ms,[HD]super canal,https://t.freetv.fun/live/super-canal.m3u8
54.54ms,[HD]sec network,https://t.freetv.fun/live/sec-network.m3u8
54.55ms,[BD]tvp info,https://t.freetv.fun/live/tvp-info.m3u8
54.57ms,[VGA]哈尔滨新闻综合,https://t.freetv.fun/live/ha-er-bin-xin-wen-zong-he-1.m3u8
54.59ms,[SD]bfm business,https://t.freetv.fun/live/bfm-business.m3u8
54.59ms,[HD]ozono tv,https://t.freetv.fun/live/ozono-tv.m3u8
54.61ms,[SD]noor tv (720p),https://t.freetv.fun/live/noor-tv-720p.m3u8
54.63ms,[VGA]大湾区卫视,https://t.freetv.fun/live/da-wan-qu-wei-shi.m3u8
54.64ms,[HD]premiere 6,https://t.freetv.fun/live/premiere-6.m3u8
54.64ms,[BD]内蒙古卫视,https://t.freetv.fun/live/nei-meng-gu-wei-shi-4.m3u8
54.66ms,[BD]大湾区卫视高清,https://t.freetv.fun/live/da-wan-qu-wei-shi-gao-qing-5.m3u8
54.67ms,[VGA]广东新闻高清,https://t.freetv.fun/live/yan-dong-xin-wen-gao-qing-22.m3u8
54.68ms,[BD]贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-2.m3u8
54.68ms,[BD]揭阳综合高清,https://t.freetv.fun/live/jie-yang-zong-he-gao-qing-3.m3u8
54.69ms,[VGA]金鹰纪实,https://t.freetv.fun/live/jin-ying-ji-shi-1.m3u8
54.70ms,[BD]cctv-2hd,https://t.freetv.fun/live/cctv-2hd-1.m3u8
54.72ms,[BD]内蒙古卫视,https://t.freetv.fun/live/nei-meng-gu-wei-shi-2.m3u8
54.73ms,[BD]广东新闻高清,https://t.freetv.fun/live/yan-dong-xin-wen-gao-qing.m3u8
54.74ms,[HD]tele boario,https://t.freetv.fun/live/tele-boario.m3u8
54.77ms,[SD]厦门卫视,https://t.freetv.fun/live/sha-men-wei-shi-4.m3u8
54.77ms,[BD]甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi-6.m3u8
54.78ms,[BD]disney channel,https://t.freetv.fun/live/disney-channel-11.m3u8
54.79ms,[BD]澳门莲花,https://t.freetv.fun/live/ao-men-lian-hua.m3u8
54.81ms,[VGA]陕西新闻资讯,https://t.freetv.fun/live/shan-xi-xin-wen-zi-xun-5.m3u8
54.85ms,[VGA]real madrid tv,https://t.freetv.fun/live/real-madrid-tv.m3u8
54.85ms,[BD]arena sport 9,https://t.freetv.fun/live/arena-sport-9.m3u8
54.86ms,[HD]中国农林卫视,https://t.freetv.fun/live/zhong-guo-nong-lin-wei-shi.m3u8
54.88ms,[BD]浙江经济,https://t.freetv.fun/live/zhe-jiang-jing-ji.m3u8
54.88ms,[BD]宁夏卫视,https://t.freetv.fun/live/zhu-xia-wei-shi-17.m3u8
54.88ms,[SD]优漫卡通,https://t.freetv.fun/live/you-man-qia-tong-2.m3u8
54.88ms,[BD]汕头综合高清,https://t.freetv.fun/live/shan-tou-zong-he-gao-qing-12.m3u8
54.89ms,[BD]五星体育,https://t.freetv.fun/live/wu-xing-ti-yu-4.m3u8
54.89ms,[BD]山东卫视,https://t.freetv.fun/live/shan-dong-wei-shi-18.m3u8
54.91ms,[SD]山西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-9.m3u8
54.92ms,[BD]cctv6,https://t.freetv.fun/live/cctv6-10.m3u8
54.92ms,[BD]五星体育,https://t.freetv.fun/live/wu-xing-ti-yu-1.m3u8
54.94ms,[SD]tv5 kannada,https://t.freetv.fun/live/tv5-kannada.m3u8
54.94ms,[BD]江苏卫视,https://t.freetv.fun/live/jiang-su-wei-shi-5.m3u8
54.95ms,[SD]food food,https://t.freetv.fun/live/food-food.m3u8
54.95ms,[BD]newsnation,https://t.freetv.fun/live/newsnation.m3u8
54.95ms,[BD]sky sports main event 50fps,https://t.freetv.fun/live/sky-sports-main-event-50fps-1.m3u8
54.96ms,[BD]cctv-11戏曲,https://t.freetv.fun/live/cctv-11xi-qu-9.m3u8
54.96ms,[BD]sivan tv,https://t.freetv.fun/live/sivan-tv.m3u8
54.96ms,[VGA]cctv9,https://t.freetv.fun/live/cctv9-13.m3u8
54.97ms,[BD]tvb plus,https://t.freetv.fun/live/tvb-plus-1.m3u8
55.00ms,Almagd TV Middle East (1080p) [Not 24/7],https://597f64b67707a.streamlock.net/almagd.tv/almagd.smil/playlist.m3u8
55.00ms,NTD TV (1080p),https://ntd02.akamaized.net/HD-NY/index.m3u8
55.01ms,[BD]广东民生高清,https://t.freetv.fun/live/yan-dong-min-sheng-gao-qing-6.m3u8
55.01ms,[BD]chc影迷电影,https://t.freetv.fun/live/chcying-mi-dian-ying-5.m3u8
55.02ms,[SD]金鹰卡通,https://t.freetv.fun/live/jin-ying-qia-tong-1.m3u8
55.03ms,[BD]江西卫视,https://t.freetv.fun/live/jiang-xi-wei-shi-27.m3u8
55.04ms,[VGA]大湾区卫视,https://t.freetv.fun/live/da-wan-qu-wei-shi-9.m3u8
55.06ms,[SD]eu music,https://t.freetv.fun/live/eu-music-1.m3u8
55.07ms,[BD]金川新闻综合,https://t.freetv.fun/live/jin-chuan-xin-wen-zong-he.m3u8
55.09ms,[HD]record news,https://t.freetv.fun/live/record-news.m3u8
55.09ms,[BD]天津卫视,https://t.freetv.fun/live/tian-jin-wei-shi-13.m3u8
55.11ms,[BD]浙江国际,https://t.freetv.fun/live/zhe-jiang-guo-ji-6.m3u8
55.11ms,[HD]canal 4 teleaire,https://t.freetv.fun/live/canal-4-teleaire.m3u8
55.12ms,[HD]ls tv,https://t.freetv.fun/live/ls-tv-1.m3u8
55.13ms,[BD]海南卫视,https://t.freetv.fun/live/hai-nan-wei-shi-12.m3u8
55.13ms,[BD]flix,https://t.freetv.fun/live/flix.m3u8
55.15ms,[HD]文成新闻综合,https://t.freetv.fun/live/wen-cheng-xin-wen-zong-he.m3u8
55.17ms,[HD]cetv1,https://t.freetv.fun/live/cetv1-1.m3u8
55.20ms,[VGA]上海第一财经,https://t.freetv.fun/live/shang-hai-di-yi-cai-jing.m3u8
55.20ms,[BD]江苏卫视,https://t.freetv.fun/live/jiang-su-wei-shi-20.m3u8
55.21ms,[BD]cctv-10hd,https://t.freetv.fun/live/cctv-10hd.m3u8
55.23ms,[BD]湖南卫视,https://t.freetv.fun/live/hu-nan-wei-shi-4.m3u8
55.23ms,[BD]this is bulgaria,https://t.freetv.fun/live/this-is-bulgaria.m3u8
55.25ms,[VGA]venezolana de television,https://t.freetv.fun/live/venezolana-de-television.m3u8
55.25ms,[BD]cctv-6hd,https://t.freetv.fun/live/cctv-6hd-2.m3u8
55.27ms,[BD]tvb plus,https://t.freetv.fun/live/tvb-plus-3.m3u8
55.28ms,[BD]金鹰卡通,https://t.freetv.fun/live/jin-ying-qia-tong-8.m3u8
55.30ms,[SD]cctv15,https://t.freetv.fun/live/cctv15-2.m3u8
55.35ms,[HD]经典电影,https://t.freetv.fun/live/jing-dian-dian-ying.m3u8
55.36ms,[BD]ntd news,https://t.freetv.fun/live/ntd-news.m3u8
55.37ms,[BD]大湾区卫视,https://t.freetv.fun/live/da-wan-qu-wei-shi-12.m3u8
55.40ms,[SD]cinemax经典,https://t.freetv.fun/live/cinemaxjing-dian.m3u8
55.41ms,[BD]dtv,https://t.freetv.fun/live/dtv.m3u8
55.43ms,[BD]a haber,https://t.freetv.fun/live/a-haber.m3u8
55.44ms,[HD]nm television,https://t.freetv.fun/live/nm-television.m3u8
55.44ms,[BD]la metro tv,https://t.freetv.fun/live/la-metro-tv.m3u8
55.45ms,[BD]tv2,https://t.freetv.fun/live/tv2.m3u8
55.47ms,[BD]广东少儿高清,https://t.freetv.fun/live/yan-dong-shao-er-gao-qing-8.m3u8
55.47ms,[BD]беларусь 1,https://t.freetv.fun/live/belarus-1.m3u8
55.47ms,[BD]garuda tv,https://t.freetv.fun/live/garuda-tv-1.m3u8
55.48ms,[SD]irt,https://t.freetv.fun/live/irt.m3u8
55.48ms,[HD]tea tv,https://t.freetv.fun/live/tea-tv-1.m3u8
55.49ms,[HD]premiere 5,https://t.freetv.fun/live/premiere-5.m3u8
55.49ms,[BD]深圳卫视,https://t.freetv.fun/live/shen-zhen-wei-shi-9.m3u8
55.52ms,[BD]广东卫视,https://t.freetv.fun/live/yan-dong-wei-shi-8.m3u8
55.56ms,[VGA]河南卫视,https://t.freetv.fun/live/he-nan-wei-shi-19.m3u8
55.57ms,[BD]江苏卫视,https://t.freetv.fun/live/jiang-su-wei-shi-3.m3u8
55.58ms,[HD]cctv5 plus体育赛事,https://t.freetv.fun/live/cctv5-plusti-yu-sai-shi-2.m3u8
55.60ms,[HD]jitv,https://t.freetv.fun/live/jitv.m3u8
55.62ms,[HD]metro tv,https://t.freetv.fun/live/metro-tv-1.m3u8
55.62ms,Kaloopy TV (1080p),https://streamingserver000.viewtv.cloud/VIEWTVNETWORK-KALOOPY/index.m3u8
55.62ms,[BD]汕头生活高清,https://t.freetv.fun/live/shan-tou-sheng-huo-gao-qing-14.m3u8
55.63ms,[VGA]pmi tv (720p) [not 24/7],https://t.freetv.fun/live/pmi-tv-720p-not-24-7.m3u8
55.63ms,[HD]globus television,https://t.freetv.fun/live/globus-television.m3u8
55.65ms,[SD]生活时尚,https://t.freetv.fun/live/sheng-huo-shi-shang-2.m3u8
55.65ms,[BD]tv max,https://t.freetv.fun/live/tv-max-1.m3u8
55.66ms,[SD]金鹰卡通,https://t.freetv.fun/live/jin-ying-qia-tong-6.m3u8
55.66ms,[BD]sea tv,https://t.freetv.fun/live/sea-tv.m3u8
55.68ms,[BD]汕头生活高清,https://t.freetv.fun/live/shan-tou-sheng-huo-gao-qing-9.m3u8
55.68ms,[SD]广西卫视,https://t.freetv.fun/live/yan-xi-wei-shi-26.m3u8
55.70ms,[BD]nw magazine,https://t.freetv.fun/live/nw-magazine.m3u8
55.72ms,[BD]cctv-7hd,https://t.freetv.fun/live/cctv-7hd-4.m3u8
55.74ms,[BD]перший,https://t.freetv.fun/live/pershii-2.m3u8
55.74ms,[BD]伊拉克sharqiya news,https://t.freetv.fun/live/yi-la-ke-sharqiya-news.m3u8
55.77ms,[VGA]衡阳新闻综合,https://t.freetv.fun/live/heng-yang-xin-wen-zong-he.m3u8
55.77ms,[BD]广东民生高清,https://t.freetv.fun/live/yan-dong-min-sheng-gao-qing-9.m3u8
55.79ms,[BD]山西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-15.m3u8
55.79ms,[BD]内蒙古卫视,https://t.freetv.fun/live/nei-meng-gu-wei-shi-1.m3u8
55.80ms,[SD]kanal d,https://t.freetv.fun/live/kanal-d-1.m3u8
55.81ms,[VGA]翡翠,https://t.freetv.fun/live/fei-cui-4.m3u8
55.84ms,[BD]cartoon classics,https://t.freetv.fun/live/cartoon-classics.m3u8
55.86ms,[BD]canal plus fr,https://t.freetv.fun/live/canal-plus-fr.m3u8
55.89ms,[VGA]湖南国际,https://t.freetv.fun/live/hu-nan-guo-ji.m3u8
55.93ms,[SD]cctv1,https://t.freetv.fun/live/cctv1-1.m3u8
55.94ms,[BD]深圳卫视,https://t.freetv.fun/live/shen-zhen-wei-shi-24.m3u8
55.94ms,[SD]兵团卫视,https://t.freetv.fun/live/bing-tuan-wei-shi-10.m3u8
55.96ms,[BD]polsat sport extra 2,https://t.freetv.fun/live/polsat-sport-extra-2.m3u8
55.97ms,[BD]内蒙古卫视,https://t.freetv.fun/live/nei-meng-gu-wei-shi-19.m3u8
55.99ms,[VGA]abn africa (480p),https://t.freetv.fun/live/abn-africa-480p.m3u8
56.00ms,[BD]miel tv,https://t.freetv.fun/live/miel-tv-1.m3u8
56.01ms,[BD]陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-6.m3u8
56.05ms,[SD]gb news,https://t.freetv.fun/live/gb-news-1.m3u8
56.05ms,[BD]alkass two,https://t.freetv.fun/live/alkass-two-1.m3u8
56.06ms,[BD]animal planet,https://t.freetv.fun/live/animal-planet-2.m3u8
56.06ms,[HD]euronews greek,https://t.freetv.fun/live/euronews-greek.m3u8
56.06ms,[BD]alfa tvp,https://t.freetv.fun/live/alfa-tvp.m3u8
56.07ms,[HD]sangaji tv,https://t.freetv.fun/live/sangaji-tv.m3u8
56.07ms,[BD]rajeen tv,https://t.freetv.fun/live/rajeen-tv.m3u8
56.07ms,[BD]beyblade en español,https://t.freetv.fun/live/beyblade-en-espanol.m3u8
56.10ms,[BD]新疆卫视,https://t.freetv.fun/live/xin-jiang-wei-shi-8.m3u8
56.13ms,[BD]love nature,https://t.freetv.fun/live/love-nature-3.m3u8
56.15ms,[HD]rede brasil,https://t.freetv.fun/live/rede-brasil.m3u8
56.16ms,[BD]cctv5 plus,https://t.freetv.fun/live/cctv5-plus.m3u8
56.17ms,[BD]陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-8.m3u8
56.18ms,[BD]salem news channel,https://t.freetv.fun/live/salem-news-channel.m3u8
56.19ms,[SD]россия 1 ( plus 6) (576p),https://t.freetv.fun/live/rossiia-1-plus-6-576p.m3u8
56.21ms,[HD]ortm 2,https://t.freetv.fun/live/ortm-2.m3u8
56.24ms,[BD]court tv,https://t.freetv.fun/live/court-tv.m3u8
56.26ms,[HD]fox soccer plus,https://t.freetv.fun/live/fox-soccer-plus.m3u8
56.28ms,[HD]陕西新闻资讯,https://t.freetv.fun/live/shan-xi-xin-wen-zi-xun.m3u8
56.28ms,[VGA]tvb plus,https://t.freetv.fun/live/tvb-plus-2.m3u8
56.28ms,[HD]湖南教育,https://t.freetv.fun/live/hu-nan-jiao-yu-2.m3u8
56.29ms,[HD]arena sport premium 3 bh,https://t.freetv.fun/live/arena-sport-premium-3-bh.m3u8
56.33ms,[BD]揭阳综合高清,https://t.freetv.fun/live/jie-yang-zong-he-gao-qing-5.m3u8
56.34ms,[SD]ocko star,https://t.freetv.fun/live/ocko-star-2.m3u8
56.34ms,[BD]bein sports max 5,https://t.freetv.fun/live/bein-sports-max-5.m3u8
56.35ms,[VGA]etc tv,https://t.freetv.fun/live/etc-tv.m3u8
56.35ms,[SD]gulli,https://t.freetv.fun/live/gulli.m3u8
56.36ms,[BD]uchu tv,https://t.freetv.fun/live/uchu-tv.m3u8
56.38ms,[BD]汕头生活高清,https://t.freetv.fun/live/shan-tou-sheng-huo-gao-qing-5.m3u8
56.38ms,[BD]安徽综艺体育,https://t.freetv.fun/live/an-hui-zong-yi-ti-yu.m3u8
56.41ms,[SD]моя планета,https://t.freetv.fun/live/moia-planeta.m3u8
56.42ms,[BD]tvbs亞洲,https://t.freetv.fun/live/tvbsya-zhou.m3u8
56.43ms,[HD]中国农林卫视,https://t.freetv.fun/live/zhong-guo-nong-lin-wei-shi-2.m3u8
56.43ms,[SD]kairali tv,https://t.freetv.fun/live/kairali-tv.m3u8
56.45ms,[HD]翡翠,https://t.freetv.fun/live/fei-cui-6.m3u8
56.45ms,[BD]广东体育高清,https://t.freetv.fun/live/yan-dong-ti-yu-gao-qing-7.m3u8
56.48ms,[SD]贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-10.m3u8
56.49ms,[BD]cgtn русский,https://t.freetv.fun/live/cgtn-russkii.m3u8
56.49ms,[BD]北京卫视,https://t.freetv.fun/live/bei-jing-wei-shi-36.m3u8
56.50ms,[HD]trans 7,https://t.freetv.fun/live/trans-7.m3u8
56.54ms,[VGA]东莞新闻综合,https://t.freetv.fun/live/dong-wan-xin-wen-zong-he-2.m3u8
56.55ms,[BD]广东体育,https://t.freetv.fun/live/yan-dong-ti-yu.m3u8
56.57ms,[BD]canal san roque,https://t.freetv.fun/live/canal-san-roque.m3u8
56.57ms,[SD]湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-28.m3u8
56.57ms,[BD]polsat sport extra 4,https://t.freetv.fun/live/polsat-sport-extra-4.m3u8
56.57ms,[BD]planea tv,https://t.freetv.fun/live/planea-tv.m3u8
56.61ms,[BD]广东体育高清,https://t.freetv.fun/live/yan-dong-ti-yu-gao-qing-14.m3u8
56.65ms,[BD]广东珠江,https://t.freetv.fun/live/yan-dong-zhu-jiang-15.m3u8
56.66ms,[BD]cctv6-电影,https://t.freetv.fun/live/cctv6-dian-ying-1.m3u8
56.66ms,[BD]cctv5 plus,https://t.freetv.fun/live/cctv5-plus-5.m3u8
56.68ms,[HD]cctv-风云足球,https://t.freetv.fun/live/cctv-feng-yun-zu-qiu-3.m3u8
56.68ms,[SD]star channel,https://t.freetv.fun/live/star-channel-3.m3u8
56.69ms,[SD]нтв хит (576p),https://t.freetv.fun/live/ntv-khit-576p.m3u8
56.71ms,[BD]动漫秀场,https://t.freetv.fun/live/dong-man-xiu-chang-3.m3u8
56.79ms,[BD]cctv14,https://t.freetv.fun/live/cctv14-8.m3u8
56.80ms,[VGA]celta tv,https://t.freetv.fun/live/celta-tv.m3u8
56.80ms,[HD]espn brasil 2,https://t.freetv.fun/live/espn-brasil-2.m3u8
56.81ms,[SD]内蒙古卫视,https://t.freetv.fun/live/nei-meng-gu-wei-shi-6.m3u8
56.82ms,[BD]新疆卫视,https://t.freetv.fun/live/xin-jiang-wei-shi-12.m3u8
56.82ms,[VGA]cctv2-财经,https://t.freetv.fun/live/cctv2-cai-jing-4.m3u8
56.83ms,[HD]广东移动,https://t.freetv.fun/live/yan-dong-yi-dong-1.m3u8
56.84ms,[BD]hype visual radio,https://t.freetv.fun/live/hype-visual-radio.m3u8
56.86ms,[HD]bein sports 1 fr,https://t.freetv.fun/live/bein-sports-1-fr.m3u8
56.86ms,[BD]viutvsix,https://t.freetv.fun/live/viutvsix-1.m3u8
56.87ms,[HD]cctv-11戏曲,https://t.freetv.fun/live/cctv-11xi-qu.m3u8
56.88ms,[BD]汕尾综合高清,https://t.freetv.fun/live/shan-wei-zong-he-gao-qing.m3u8
56.90ms,[HD]zagros tv,https://t.freetv.fun/live/zagros-tv-1.m3u8
56.91ms,[HD]cctv-17,https://t.freetv.fun/live/cctv-17-2.m3u8
56.92ms,[BD]alpo tv,https://t.freetv.fun/live/alpo-tv.m3u8
56.93ms,[BD]anjan tv,https://t.freetv.fun/live/anjan-tv.m3u8
56.95ms,[BD]dresden fernsehen,https://t.freetv.fun/live/dresden-fernsehen.m3u8
56.97ms,[SD]安徽卫视,https://t.freetv.fun/live/an-hui-wei-shi-26.m3u8
56.98ms,[BD]miracle tv,https://t.freetv.fun/live/miracle-tv-1.m3u8
56.99ms,[BD]tlc,https://t.freetv.fun/live/tlc-5.m3u8
57.00ms,[BD]magna channel,https://t.freetv.fun/live/magna-channel-1.m3u8
57.00ms,[BD]广东卫视高清,https://t.freetv.fun/live/yan-dong-wei-shi-gao-qing.m3u8
57.01ms,[BD]tva,https://t.freetv.fun/live/tva-2.m3u8
57.02ms,[HD]广州综合,https://t.freetv.fun/live/yan-zhou-zong-he-3.m3u8
57.03ms,[HD]anc television,https://t.freetv.fun/live/anc-television.m3u8
57.03ms,[HD]萧山新闻综合,https://t.freetv.fun/live/xiao-shan-xin-wen-zong-he-1.m3u8
57.05ms,[BD]广东珠江高清,https://t.freetv.fun/live/yan-dong-zhu-jiang-gao-qing-12.m3u8
57.05ms,[BD]cctv11-戏曲,https://t.freetv.fun/live/cctv11-xi-qu.m3u8
57.05ms,[BD]宁夏卫视,https://t.freetv.fun/live/zhu-xia-wei-shi-22.m3u8
57.11ms,[SD]ren tv,https://t.freetv.fun/live/ren-tv-1.m3u8
57.12ms,[BD]payam tv,https://t.freetv.fun/live/payam-tv.m3u8
57.12ms,[HD]arena sport 6,https://t.freetv.fun/live/arena-sport-6-1.m3u8
57.13ms,[BD]science,https://t.freetv.fun/live/science.m3u8
57.14ms,[BD]cctv14-少儿,https://t.freetv.fun/live/cctv14-shao-er-1.m3u8
57.17ms,[HD]etv ⓖ,https://t.freetv.fun/live/etv-g.m3u8
57.23ms,[BD]al maghribia,https://t.freetv.fun/live/al-maghribia.m3u8
57.27ms,[HD]北京卫视,https://t.freetv.fun/live/bei-jing-wei-shi-17.m3u8
57.30ms,[BD]bibel tv musik,https://t.freetv.fun/live/bibel-tv-musik-1.m3u8
57.36ms,[HD]čt sport,https://t.freetv.fun/live/ct-sport.m3u8
57.36ms,[BD]sky sport golf de,https://t.freetv.fun/live/sky-sport-golf-de.m3u8
57.39ms,[HD]2 plus 2 sd,https://t.freetv.fun/live/2-plus-2-sd.m3u8
57.40ms,Shop LC (1080p),https://cdn-shop-lc-01.akamaized.net/Content/DASH_DASH/Live/channel(ott)/master.mpd
57.40ms,[SD]cetv3,https://t.freetv.fun/live/cetv3.m3u8
57.43ms,[BD]汕尾综合高清,https://t.freetv.fun/live/shan-wei-zong-he-gao-qing-14.m3u8
57.43ms,[VGA]cctv15,https://t.freetv.fun/live/cctv15-3.m3u8
57.48ms,[SD]мир,https://t.freetv.fun/live/mir.m3u8
57.49ms,[SD]哈哈炫动,https://t.freetv.fun/live/ha-ha-xuan-dong-5.m3u8
57.49ms,[BD]湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-11.m3u8
57.51ms,[BD]广东卫视高清,https://t.freetv.fun/live/yan-dong-wei-shi-gao-qing-9.m3u8
57.51ms,[HD]canal gov,https://t.freetv.fun/live/canal-gov.m3u8
57.54ms,[BD]cctv-9hd,https://t.freetv.fun/live/cctv-9hd-4.m3u8
57.54ms,[BD]bbs,https://t.freetv.fun/live/bbs.m3u8
57.55ms,[BD]entelevision,https://t.freetv.fun/live/entelevision-1.m3u8
57.57ms,[HD]ahsan tv,https://t.freetv.fun/live/ahsan-tv.m3u8
57.57ms,[BD]arirang radio,https://t.freetv.fun/live/arirang-radio-1.m3u8
57.58ms,[BD]cctv8,https://t.freetv.fun/live/cctv8-10.m3u8
57.60ms,[BD]lifetime,https://t.freetv.fun/live/lifetime.m3u8
57.61ms,[BD]晋城公共,https://t.freetv.fun/live/jin-cheng-gong-gong-1.m3u8
57.61ms,[BD]sportsman channel,https://t.freetv.fun/live/sportsman-channel.m3u8
57.64ms,[BD]湖南卫视,https://t.freetv.fun/live/hu-nan-wei-shi-5.m3u8
57.64ms,[BD]дом кино премиум,https://t.freetv.fun/live/dom-kino-premium.m3u8
57.65ms,[SD]河北卫视,https://t.freetv.fun/live/he-bei-wei-shi-21.m3u8
57.66ms,[BD]厦门卫视,https://t.freetv.fun/live/sha-men-wei-shi-2.m3u8
57.67ms,[HD]cctv-7,https://t.freetv.fun/live/cctv-7-3.m3u8
57.67ms,[HD]陕西都市青春,https://t.freetv.fun/live/shan-xi-du-shi-qing-chun-1.m3u8
57.68ms,[VGA]canal latino 54,https://t.freetv.fun/live/canal-latino-54.m3u8
57.69ms,[BD]浙江国际,https://t.freetv.fun/live/zhe-jiang-guo-ji-10.m3u8
57.70ms,[BD]cindie tv,https://t.freetv.fun/live/cindie-tv.m3u8
57.74ms,[HD]pbs kids,https://t.freetv.fun/live/pbs-kids.m3u8
57.74ms,[BD]sky kids uk,https://t.freetv.fun/live/sky-kids-uk.m3u8
57.77ms,[BD]广东民生,https://t.freetv.fun/live/yan-dong-min-sheng-1.m3u8
57.78ms,[BD]asianet,https://t.freetv.fun/live/asianet.m3u8
57.78ms,[HD]湖南卫视,https://t.freetv.fun/live/hu-nan-wei-shi-32.m3u8
57.78ms,[HD]rtp tv,https://t.freetv.fun/live/rtp-tv.m3u8
57.82ms,[SD]comedy central,https://t.freetv.fun/live/comedy-central-4.m3u8
57.85ms,[BD]metro tv,https://t.freetv.fun/live/metro-tv-2.m3u8
57.88ms,[BD]湖南卫视,https://t.freetv.fun/live/hu-nan-wei-shi-1.m3u8
57.88ms,[SD]mtv,https://t.freetv.fun/live/mtv-4.m3u8
57.90ms,[BD]france 24 english,https://t.freetv.fun/live/france-24-english-1.m3u8
57.92ms,[BD]беларусь 5,https://t.freetv.fun/live/belarus-5.m3u8
57.92ms,[HD]cctv5体育,https://t.freetv.fun/live/cctv5ti-yu.m3u8
57.96ms,[VGA]музыка 2 international,https://t.freetv.fun/live/muzyka-2-international.m3u8
57.98ms,[HD]泸州新闻综合,https://t.freetv.fun/live/lu-zhou-xin-wen-zong-he.m3u8
57.99ms,[HD]tvi reality,https://t.freetv.fun/live/tvi-reality.m3u8
58.00ms,[BD]nowmedia television spanish,https://t.freetv.fun/live/nowmedia-television-spanish.m3u8
58.02ms,[BD]海峡卫视,https://t.freetv.fun/live/hai-xia-wei-shi-7.m3u8
58.03ms,[BD]sky sports main event uk,https://t.freetv.fun/live/sky-sports-main-event-uk.m3u8
58.03ms,[BD]深圳卫视,https://t.freetv.fun/live/shen-zhen-wei-shi-1.m3u8
58.05ms,[SD]cctv-11戏曲,https://t.freetv.fun/live/cctv-11xi-qu-3.m3u8
58.07ms,[BD]吉林卫视,https://t.freetv.fun/live/ji-lin-wei-shi-16.m3u8
58.12ms,[BD]大湾区卫视高清,https://t.freetv.fun/live/da-wan-qu-wei-shi-gao-qing-3.m3u8
58.16ms,[SD]тнт,https://t.freetv.fun/live/tnt.m3u8
58.16ms,[BD]揭阳综合高清,https://t.freetv.fun/live/jie-yang-zong-he-gao-qing-16.m3u8
58.16ms,[SD]甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi-18.m3u8
58.17ms,[HD]кино тв,https://t.freetv.fun/live/kino-tv-1.m3u8
58.18ms,[BD]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi-23.m3u8
58.19ms,[BD]广东珠江高清,https://t.freetv.fun/live/yan-dong-zhu-jiang-gao-qing-13.m3u8
58.20ms,[BD]apsara tv11,https://t.freetv.fun/live/apsara-tv11.m3u8
58.23ms,无线新闻,http://r.jdshipin.com/CkuBd
58.23ms,[BD]广东体育高清,https://t.freetv.fun/live/yan-dong-ti-yu-gao-qing-2.m3u8
58.23ms,[HD]cctv9纪录,https://t.freetv.fun/live/cctv9ji-lu-2.m3u8
58.28ms,[BD]兵团卫视,https://t.freetv.fun/live/bing-tuan-wei-shi-6.m3u8
58.30ms,[HD]arena sport 4,https://t.freetv.fun/live/arena-sport-4-1.m3u8
58.30ms,[SD]兵团卫视,https://t.freetv.fun/live/bing-tuan-wei-shi-5.m3u8
58.31ms,[BD]汕尾综合高清,https://t.freetv.fun/live/shan-wei-zong-he-gao-qing-8.m3u8
58.35ms,[BD]cctv1,https://t.freetv.fun/live/cctv1.m3u8
58.42ms,[BD]новий канал,https://t.freetv.fun/live/novii-kanal-1.m3u8
58.43ms,[BD]newsmax 2,https://t.freetv.fun/live/newsmax-2.m3u8
58.47ms,[BD]东南卫视,https://t.freetv.fun/live/dong-nan-wei-shi-6.m3u8
58.47ms,[BD]cctv12,https://t.freetv.fun/live/cctv12-4.m3u8
58.47ms,[BD]三沙卫视,https://t.freetv.fun/live/san-sha-wei-shi-4.m3u8
58.49ms,[SD]national geographic wild,https://t.freetv.fun/live/national-geographic-wild.m3u8
